date,wojew,location,new_cases,d_0,new_deaths,new_deaths_c,new_deaths_nc,new_tests_poz,new_recoveries,new_quarantine,new_tests,new_tests_plus,new_tests_minus,new_tests_other
2021-01-04,dolnośląskie,średzki,0,0,0,0,0,0,6,156,6,0,5,1
2021-01-04,wielkopolskie,średzki,2,0,0,0,0,0,3,334,20,2,18,0
2021-01-05,dolnośląskie,średzki,4,0,0,0,0,52,5,198,58,5,52,1
2021-01-05,wielkopolskie,średzki,22,3,0,0,0,96,7,381,78,24,53,1
2021-01-06,dolnośląskie,średzki,27,4,1,0,1,23,3,205,73,27,43,3
2021-01-06,wielkopolskie,średzki,9,1,2,1,1,45,6,406,43,9,33,1
2021-01-08,dolnośląskie,średzki,4,0,0,0,0,28,10,210,39,4,32,3
2021-01-08,wielkopolskie,średzki,16,2,1,0,1,78,22,450,45,17,28,0
2021-01-09,dolnośląskie,średzki,15,2,0,0,0,18,7,214,74,15,58,1
2021-01-09,wielkopolskie,średzki,12,2,1,0,1,23,4,479,74,13,61,0
2021-01-10,dolnośląskie,średzki,9,1,0,0,0,1,10,186,40,9,30,1
2021-01-10,wielkopolskie,średzki,40,6,2,0,2,2,48,451,86,40,43,3
2021-01-11,dolnośląskie,średzki,3,0,0,0,0,0,9,163,25,3,22,0
2021-01-11,wielkopolskie,średzki,3,0,0,0,0,0,20,431,32,4,22,6
2021-01-12,dolnośląskie,średzki,7,1,0,0,0,42,5,206,43,7,35,1
2021-01-12,wielkopolskie,średzki,16,2,0,0,0,55,10,461,108,16,90,2
2021-01-13,dolnośląskie,średzki,13,2,1,0,1,17,2,222,80,13,67,0
2021-01-13,wielkopolskie,średzki,10,1,0,0,0,33,4,491,80,10,70,0
2021-01-14,dolnośląskie,średzki,2,0,0,0,0,20,6,222,58,2,56,0
2021-01-14,wielkopolskie,średzki,16,2,1,1,0,20,25,504,124,16,108,0
2021-01-15,dolnośląskie,średzki,13,2,0,0,0,18,16,230,172,13,158,1
2021-01-15,wielkopolskie,średzki,22,3,1,0,1,25,28,514,67,23,44,0
2021-01-16,dolnośląskie,średzki,9,1,0,0,0,9,12,206,111,9,100,2
2021-01-16,wielkopolskie,średzki,11,1,0,0,0,16,52,510,105,12,93,0
2021-01-17,dolnośląskie,średzki,3,0,0,0,0,0,3,191,54,3,49,2
2021-01-17,wielkopolskie,średzki,21,3,3,0,3,5,22,482,66,22,44,0
2021-01-18,dolnośląskie,średzki,1,0,0,0,0,0,17,179,18,1,17,0
2021-01-18,wielkopolskie,średzki,2,0,0,0,0,0,40,423,14,2,11,1
2021-01-19,dolnośląskie,średzki,1,0,0,0,0,34,15,206,56,2,54,0
2021-01-19,wielkopolskie,średzki,13,2,0,0,0,28,10,432,63,15,46,2
2021-01-20,dolnośląskie,średzki,8,1,0,0,0,22,5,242,55,9,46,0
2021-01-20,wielkopolskie,średzki,11,1,0,0,0,22,6,436,58,13,45,0
2021-01-21,dolnośląskie,średzki,16,2,0,0,0,8,7,252,68,17,49,2
2021-01-21,wielkopolskie,średzki,12,2,1,0,1,13,19,450,48,15,33,0
2021-01-22,dolnośląskie,średzki,11,1,0,0,0,20,12,246,60,11,47,2
2021-01-22,wielkopolskie,średzki,15,2,1,1,0,14,19,456,74,15,59,0
2021-01-23,dolnośląskie,średzki,8,1,0,0,0,11,5,248,71,9,62,0
2021-01-23,wielkopolskie,średzki,7,1,0,0,0,21,24,457,52,7,44,1
2021-01-24,dolnośląskie,średzki,7,1,0,0,0,0,14,230,38,7,31,0
2021-01-24,wielkopolskie,średzki,14,2,0,0,0,4,17,407,45,14,31,0
2021-01-25,dolnośląskie,średzki,1,0,0,0,0,0,6,226,17,1,16,0
2021-01-25,wielkopolskie,średzki,3,0,0,0,0,0,6,383,12,3,9,0
2021-01-26,dolnośląskie,średzki,3,0,0,0,0,24,4,241,44,3,41,0
2021-01-26,wielkopolskie,średzki,3,0,2,0,2,24,19,388,44,3,41,0
2021-01-27,dolnośląskie,średzki,10,1,0,0,0,6,2,303,50,10,40,0
2021-01-27,wielkopolskie,średzki,4,0,1,0,1,19,2,375,49,6,43,0
2020-12-24,wielkopolskie,śremski,33,5,2,1,1,18,9,317,81,37,43,1
2020-12-25,wielkopolskie,śremski,7,1,0,0,0,9,35,305,30,8,22,0
2020-12-26,wielkopolskie,śremski,3,0,0,0,0,0,13,280,16,3,13,0
2020-12-27,wielkopolskie,śremski,3,0,0,0,0,0,21,259,46,5,41,0
2020-12-28,wielkopolskie,śremski,1,0,0,0,0,0,19,248,27,2,25,0
2020-12-29,wielkopolskie,śremski,9,1,1,0,1,39,7,255,55,9,46,0
2020-12-30,wielkopolskie,śremski,17,2,1,1,0,22,3,276,84,18,66,0
2020-12-31,wielkopolskie,śremski,24,3,1,0,1,37,18,310,79,24,54,1
2021-01-01,wielkopolskie,śremski,25,4,0,0,0,23,17,311,70,29,40,1
2021-01-02,wielkopolskie,śremski,5,0,0,0,0,0,20,295,35,7,28,0
2021-01-03,wielkopolskie,śremski,9,1,0,0,0,2,6,285,40,10,30,0
2021-01-04,wielkopolskie,śremski,1,0,0,0,0,0,3,273,43,1,42,0
2021-01-05,wielkopolskie,śremski,11,1,1,0,1,49,4,290,132,13,118,1
2021-01-06,wielkopolskie,śremski,22,3,3,0,3,14,2,292,82,23,59,0
2021-01-08,wielkopolskie,śremski,12,1,0,0,0,40,15,287,75,14,60,1
2021-01-09,wielkopolskie,śremski,16,2,1,0,1,21,19,270,86,17,66,3
2021-01-10,wielkopolskie,śremski,8,1,0,0,0,0,30,241,30,8,22,0
2021-01-11,wielkopolskie,śremski,6,0,0,0,0,0,4,236,32,6,25,1
2021-01-12,wielkopolskie,śremski,8,1,0,0,0,22,9,258,71,8,63,0
2021-01-13,wielkopolskie,śremski,8,1,1,0,1,25,7,278,128,9,118,1
2021-01-14,wielkopolskie,śremski,11,1,0,0,0,34,10,305,117,12,105,0
2021-01-15,wielkopolskie,śremski,15,2,0,0,0,24,20,312,105,15,90,0
2021-01-16,wielkopolskie,śremski,10,1,0,0,0,16,5,285,120,11,109,0
2021-01-17,wielkopolskie,śremski,13,2,0,0,0,0,7,253,68,13,55,0
2021-01-18,wielkopolskie,śremski,3,0,0,0,0,0,15,244,15,4,11,0
2021-01-19,wielkopolskie,śremski,14,2,1,0,1,32,12,277,84,18,63,3
2021-01-20,wielkopolskie,śremski,27,4,3,0,3,18,6,282,92,28,63,1
2021-01-21,wielkopolskie,śremski,10,1,0,0,0,21,8,333,70,11,58,1
2021-01-22,wielkopolskie,śremski,22,3,1,0,1,17,11,318,63,23,40,0
2021-01-23,wielkopolskie,śremski,19,3,1,0,1,13,12,306,60,19,38,3
2021-01-24,wielkopolskie,śremski,7,1,0,0,0,1,14,320,48,7,41,0
2021-01-25,wielkopolskie,śremski,1,0,0,0,0,0,13,300,20,1,19,0
2021-01-26,wielkopolskie,śremski,4,0,0,0,0,20,10,286,73,4,69,0
2021-01-27,wielkopolskie,śremski,12,1,1,0,1,14,5,270,54,12,42,0
2020-12-24,dolnośląskie,świdnicki,36,2,1,0,1,47,26,838,134,45,84,5
2020-12-24,lubelskie,świdnicki,50,6,6,6,0,57,35,598,124,54,69,1
2020-12-25,dolnośląskie,świdnicki,20,1,0,0,0,12,34,827,61,20,40,1
2020-12-25,lubelskie,świdnicki,31,4,7,7,0,24,42,569,75,32,40,3
2020-12-26,dolnośląskie,świdnicki,7,0,0,0,0,0,38,783,34,8,26,0
2020-12-26,lubelskie,świdnicki,24,3,0,0,0,2,28,509,69,25,43,1
2020-12-27,dolnośląskie,świdnicki,12,0,0,0,0,1,34,725,30,15,15,0
2020-12-27,lubelskie,świdnicki,5,0,0,0,0,0,41,524,23,6,17,0
2020-12-28,dolnośląskie,świdnicki,1,0,0,0,0,0,34,678,35,3,32,0
2020-12-28,lubelskie,świdnicki,7,0,0,0,0,0,58,466,43,8,33,2
2020-12-29,dolnośląskie,świdnicki,10,0,0,0,0,76,28,717,159,11,145,3
2020-12-29,lubelskie,świdnicki,34,4,1,1,0,96,32,478,140,38,99,3
2020-12-30,dolnośląskie,świdnicki,29,1,1,0,1,47,12,716,202,30,168,4
2020-12-30,lubelskie,świdnicki,27,3,1,1,0,49,9,480,104,27,76,1
2020-12-31,dolnośląskie,świdnicki,43,2,2,0,2,46,19,749,179,47,119,13
2020-12-31,lubelskie,świdnicki,37,5,0,0,0,39,43,487,117,40,74,3
2021-01-01,dolnośląskie,świdnicki,44,2,3,0,3,33,22,757,188,50,134,4
2021-01-01,lubelskie,świdnicki,17,2,0,0,0,18,44,462,57,17,39,1
2021-01-02,dolnośląskie,świdnicki,7,0,0,0,0,0,33,670,31,9,22,0
2021-01-02,lubelskie,świdnicki,2,0,0,0,0,0,41,441,28,3,25,0
2021-01-03,dolnośląskie,świdnicki,4,0,0,0,0,2,29,613,74,4,70,0
2021-01-03,lubelskie,świdnicki,5,0,1,1,0,0,30,417,29,6,22,1
2021-01-04,dolnośląskie,świdnicki,2,0,0,0,0,0,15,535,24,2,21,1
2021-01-04,lubelskie,świdnicki,6,0,0,0,0,0,23,397,36,7,26,3
2021-01-05,dolnośląskie,świdnicki,14,0,3,0,3,67,5,634,152,16,135,1
2021-01-05,lubelskie,świdnicki,22,3,4,4,0,68,27,410,91,25,65,1
2021-01-06,dolnośląskie,świdnicki,23,1,4,0,4,36,4,659,171,25,141,5
2021-01-06,lubelskie,świdnicki,38,5,1,1,0,48,13,397,115,39,76,0
2021-01-08,dolnośląskie,świdnicki,20,1,0,0,0,55,33,688,141,21,117,3
2021-01-08,lubelskie,świdnicki,19,2,1,1,0,42,24,357,73,23,50,0
2021-01-09,dolnośląskie,świdnicki,27,1,0,0,0,37,32,702,187,30,155,2
2021-01-09,lubelskie,świdnicki,11,1,2,2,0,28,43,334,72,12,60,0
2021-01-10,dolnośląskie,świdnicki,15,0,0,0,0,2,42,669,88,15,72,1
2021-01-10,lubelskie,świdnicki,11,1,1,1,0,3,12,315,45,13,32,0
2021-01-11,dolnośląskie,świdnicki,3,0,0,0,0,0,17,664,29,3,26,0
2021-01-11,lubelskie,świdnicki,2,0,2,2,0,0,6,300,19,4,15,0
2021-01-12,dolnośląskie,świdnicki,20,1,2,0,2,50,8,721,163,23,140,0
2021-01-12,lubelskie,świdnicki,19,2,0,0,0,42,11,303,108,24,84,0
2021-01-13,dolnośląskie,świdnicki,26,1,2,2,0,29,8,795,346,34,310,2
2021-01-13,lubelskie,świdnicki,50,6,1,1,0,63,9,296,170,50,117,3
2021-01-14,dolnośląskie,świdnicki,33,2,1,0,1,34,19,798,403,41,360,2
2021-01-14,lubelskie,świdnicki,10,1,1,1,0,23,22,290,118,13,104,1
2021-01-15,dolnośląskie,świdnicki,11,0,0,0,0,29,17,756,323,16,305,2
2021-01-15,lubelskie,świdnicki,9,1,1,1,0,28,34,289,100,9,91,0
2021-01-16,dolnośląskie,świdnicki,17,1,0,0,0,37,38,705,132,20,107,5
2021-01-16,lubelskie,świdnicki,12,1,1,0,1,21,16,292,103,13,89,1
2021-01-17,dolnośląskie,świdnicki,9,0,0,0,0,1,10,712,78,9,69,0
2021-01-17,lubelskie,świdnicki,7,0,2,2,0,0,20,258,70,7,61,2
2021-01-18,dolnośląskie,świdnicki,5,0,0,0,0,0,26,661,49,5,42,2
2021-01-18,lubelskie,świdnicki,1,0,0,0,0,0,18,234,18,2,16,0
2021-01-19,dolnośląskie,świdnicki,30,1,1,0,1,32,23,688,219,31,186,2
2021-01-19,lubelskie,świdnicki,6,0,1,1,0,57,13,266,83,7,76,0
2021-01-20,dolnośląskie,świdnicki,16,1,0,0,0,22,9,705,155,17,138,0
2021-01-20,lubelskie,świdnicki,27,3,1,0,1,27,5,257,104,32,70,2
2021-01-21,dolnośląskie,świdnicki,22,1,0,0,0,20,12,697,128,22,106,0
2021-01-21,lubelskie,świdnicki,12,1,0,0,0,26,17,261,86,14,70,2
2021-01-22,dolnośląskie,świdnicki,14,0,2,0,2,26,32,690,243,20,220,3
2021-01-22,lubelskie,świdnicki,18,2,0,0,0,26,48,268,60,19,40,1
2021-01-23,dolnośląskie,świdnicki,17,1,0,0,0,23,20,644,178,20,151,7
2021-01-23,lubelskie,świdnicki,38,5,1,1,0,41,13,269,87,40,42,5
2021-01-24,dolnośląskie,świdnicki,12,0,1,0,1,1,18,634,92,13,79,0
2021-01-24,lubelskie,świdnicki,14,1,0,0,0,0,6,275,55,15,39,1
2021-01-25,dolnośląskie,świdnicki,13,0,0,0,0,0,22,624,75,13,61,1
2021-01-25,lubelskie,świdnicki,3,0,0,0,0,0,15,283,39,6,31,2
2021-01-26,dolnośląskie,świdnicki,21,1,6,0,6,56,26,671,198,29,161,8
2021-01-26,lubelskie,świdnicki,10,1,1,0,1,46,8,329,93,13,71,9
2021-01-27,dolnośląskie,świdnicki,8,0,2,0,2,24,10,648,179,9,170,0
2021-01-27,lubelskie,świdnicki,18,2,1,0,1,32,6,318,69,20,46,3
2020-12-24,zachodniopomorskie,świdwiński,42,9,1,0,1,23,17,278,63,43,20,0
2020-12-25,zachodniopomorskie,świdwiński,12,2,1,0,1,18,18,269,42,12,30,0
2020-12-26,zachodniopomorskie,świdwiński,5,1,0,0,0,0,10,251,23,7,16,0
2020-12-27,zachodniopomorskie,świdwiński,3,0,1,0,1,0,19,241,14,4,9,1
2020-12-28,zachodniopomorskie,świdwiński,4,0,0,0,0,0,17,229,18,4,14,0
2020-12-29,zachodniopomorskie,świdwiński,38,8,1,0,1,105,2,269,83,40,43,0
2020-12-30,zachodniopomorskie,świdwiński,31,6,2,0,2,45,6,297,66,31,34,1
2020-12-31,zachodniopomorskie,świdwiński,15,3,0,0,0,28,25,334,51,16,34,1
2021-01-01,zachodniopomorskie,świdwiński,43,9,1,0,1,18,31,307,70,43,25,2
2021-01-02,zachodniopomorskie,świdwiński,4,0,0,0,0,0,23,263,9,5,4,0
2021-01-03,zachodniopomorskie,świdwiński,7,1,0,0,0,0,12,251,25,10,15,0
2021-01-04,zachodniopomorskie,świdwiński,11,2,1,0,1,0,4,236,35,12,23,0
2021-01-05,zachodniopomorskie,świdwiński,31,6,0,0,0,136,6,309,52,32,18,2
2021-01-06,zachodniopomorskie,świdwiński,28,6,0,0,0,32,6,328,95,29,66,0
2021-01-08,zachodniopomorskie,świdwiński,4,0,0,0,0,39,26,334,16,6,10,0
2021-01-09,zachodniopomorskie,świdwiński,64,13,2,0,2,18,15,305,157,65,81,11
2021-01-10,zachodniopomorskie,świdwiński,5,1,0,0,0,2,42,253,32,6,25,1
2021-01-11,zachodniopomorskie,świdwiński,5,1,0,0,0,0,2,249,25,6,19,0
2021-01-12,zachodniopomorskie,świdwiński,32,6,0,0,0,68,12,287,77,34,42,1
2021-01-13,zachodniopomorskie,świdwiński,14,3,1,0,1,24,11,310,74,15,56,3
2021-01-14,zachodniopomorskie,świdwiński,15,3,0,0,0,26,30,315,43,15,27,1
2021-01-15,zachodniopomorskie,świdwiński,14,3,1,0,1,20,32,301,47,15,31,1
2021-01-16,zachodniopomorskie,świdwiński,9,1,0,0,0,17,15,290,206,9,195,2
2021-01-17,zachodniopomorskie,świdwiński,2,0,2,0,2,0,26,291,72,2,69,1
2021-01-18,zachodniopomorskie,świdwiński,7,1,0,0,0,0,43,278,21,7,14,0
2021-01-19,zachodniopomorskie,świdwiński,17,3,0,0,0,43,15,312,60,17,42,1
2021-01-20,zachodniopomorskie,świdwiński,15,3,1,0,1,14,5,325,56,15,39,2
2021-01-21,zachodniopomorskie,świdwiński,15,3,1,0,1,14,29,307,54,16,37,1
2021-01-22,zachodniopomorskie,świdwiński,15,3,0,0,0,15,15,277,41,15,26,0
2021-01-23,zachodniopomorskie,świdwiński,9,1,0,0,0,8,12,274,37,9,28,0
2021-01-24,zachodniopomorskie,świdwiński,0,0,0,0,0,0,16,273,12,2,9,1
2021-01-25,zachodniopomorskie,świdwiński,1,0,0,0,0,0,9,232,9,2,7,0
2021-01-26,zachodniopomorskie,świdwiński,14,3,0,0,0,29,5,231,60,17,43,0
2021-01-27,zachodniopomorskie,świdwiński,12,2,2,0,2,12,9,240,53,13,36,4
2020-12-24,lubuskie,świebodziński,26,4,1,0,1,21,0,395,116,28,84,4
2020-12-25,lubuskie,świebodziński,18,3,0,0,0,11,35,401,75,18,54,3
2020-12-26,lubuskie,świebodziński,11,1,0,0,0,0,20,371,27,11,16,0
2020-12-27,lubuskie,świebodziński,2,0,0,0,0,0,22,344,9,3,6,0
2020-12-28,lubuskie,świebodziński,1,0,0,0,0,0,49,316,13,1,12,0
2020-12-29,lubuskie,świebodziński,9,1,0,0,0,66,18,338,51,11,40,0
2020-12-30,lubuskie,świebodziński,24,4,1,1,0,28,10,321,99,29,69,1
2020-12-31,lubuskie,świebodziński,20,3,0,0,0,21,7,346,63,21,42,0
2021-01-01,lubuskie,świebodziński,35,6,3,3,0,22,70,343,75,35,39,1
2021-01-02,lubuskie,świebodziński,5,0,0,0,0,1,22,336,19,5,14,0
2021-01-03,lubuskie,świebodziński,12,2,0,0,0,0,17,307,39,14,24,1
2021-01-04,lubuskie,świebodziński,6,1,0,0,0,0,10,297,36,8,28,0
2021-01-05,lubuskie,świebodziński,8,1,2,2,0,43,9,312,46,9,37,0
2021-01-06,lubuskie,świebodziński,23,4,2,2,0,41,5,319,114,28,86,0
2021-01-08,lubuskie,świebodziński,4,0,1,1,0,58,37,341,78,10,68,0
2021-01-09,lubuskie,świebodziński,23,4,0,0,0,32,11,328,102,28,66,8
2021-01-10,lubuskie,świebodziński,23,4,0,0,0,0,38,295,75,23,52,0
2021-01-11,lubuskie,świebodziński,10,1,0,0,0,0,3,299,31,11,20,0
2021-01-12,lubuskie,świebodziński,1,0,0,0,0,46,16,351,69,6,63,0
2021-01-13,lubuskie,świebodziński,21,3,0,0,0,14,7,379,110,26,84,0
2021-01-14,lubuskie,świebodziński,21,3,1,0,1,20,5,402,288,23,265,0
2021-01-15,lubuskie,świebodziński,10,1,1,1,0,26,18,411,68,11,56,1
2021-01-16,lubuskie,świebodziński,3,0,2,1,1,18,27,380,55,5,50,0
2021-01-17,lubuskie,świebodziński,7,1,0,0,0,0,9,382,59,7,52,0
2021-01-18,lubuskie,świebodziński,6,1,0,0,0,0,18,360,42,6,35,1
2021-01-19,lubuskie,świebodziński,9,1,0,0,0,34,26,382,84,12,71,1
2021-01-20,lubuskie,świebodziński,5,0,3,3,0,10,16,373,65,7,58,0
2021-01-21,lubuskie,świebodziński,7,1,0,0,0,18,11,371,47,7,39,1
2021-01-22,lubuskie,świebodziński,11,1,0,0,0,17,13,370,102,12,90,0
2021-01-23,lubuskie,świebodziński,7,1,3,3,0,15,24,426,34,7,27,0
2021-01-24,lubuskie,świebodziński,6,1,0,0,0,0,13,415,35,6,29,0
2021-01-25,lubuskie,świebodziński,2,0,0,0,0,0,6,368,28,2,26,0
2021-01-26,lubuskie,świebodziński,4,0,1,0,1,26,4,348,52,4,48,0
2021-01-27,lubuskie,świebodziński,9,1,1,1,0,12,6,340,70,10,60,0
2020-12-24,kujawsko-pomorskie,świecki,54,5,1,0,1,51,22,921,154,56,94,4
2020-12-25,kujawsko-pomorskie,świecki,24,2,2,0,2,43,59,950,78,26,49,3
2020-12-26,kujawsko-pomorskie,świecki,22,2,0,0,0,6,47,854,44,24,20,0
2020-12-27,kujawsko-pomorskie,świecki,20,2,0,0,0,5,40,782,70,22,45,3
2020-12-28,kujawsko-pomorskie,świecki,18,1,0,0,0,1,47,719,55,20,35,0
2020-12-29,kujawsko-pomorskie,świecki,25,2,0,0,0,127,36,751,162,28,131,3
2020-12-30,kujawsko-pomorskie,świecki,69,6,9,0,9,77,17,760,207,71,128,8
2020-12-31,kujawsko-pomorskie,świecki,49,4,0,0,0,66,18,784,180,49,125,6
2021-01-01,kujawsko-pomorskie,świecki,65,6,4,0,4,32,48,756,177,68,105,4
2021-01-02,kujawsko-pomorskie,świecki,9,0,0,0,0,1,52,694,46,9,35,2
2021-01-03,kujawsko-pomorskie,świecki,17,1,0,0,0,2,24,674,83,19,62,2
2021-01-04,kujawsko-pomorskie,świecki,21,2,0,0,0,0,23,620,52,21,31,0
2021-01-05,kujawsko-pomorskie,świecki,14,1,3,1,2,178,22,751,167,18,143,6
2021-01-06,kujawsko-pomorskie,świecki,93,9,2,0,2,69,20,769,238,94,142,2
2021-01-08,kujawsko-pomorskie,świecki,23,2,5,0,5,94,63,806,142,30,106,6
2021-01-09,kujawsko-pomorskie,świecki,63,6,4,1,3,81,58,803,237,65,170,2
2021-01-10,kujawsko-pomorskie,świecki,36,3,1,0,1,0,59,717,112,37,72,3
2021-01-11,kujawsko-pomorskie,świecki,24,2,0,0,0,0,10,675,73,24,45,4
2021-01-12,kujawsko-pomorskie,świecki,15,1,0,0,0,102,33,765,223,19,202,2
2021-01-13,kujawsko-pomorskie,świecki,47,4,5,0,5,75,16,810,209,49,157,3
2021-01-14,kujawsko-pomorskie,świecki,50,5,3,0,3,42,30,815,234,53,178,3
2021-01-15,kujawsko-pomorskie,świecki,42,4,0,0,0,46,80,798,224,43,178,3
2021-01-16,kujawsko-pomorskie,świecki,22,2,1,0,1,53,65,778,171,26,143,2
2021-01-17,kujawsko-pomorskie,świecki,38,3,0,0,0,2,25,688,136,38,96,2
2021-01-18,kujawsko-pomorskie,świecki,13,1,0,0,0,0,57,651,43,15,27,1
2021-01-19,kujawsko-pomorskie,świecki,5,0,0,0,0,85,38,728,97,6,89,2
2021-01-20,kujawsko-pomorskie,świecki,35,3,3,0,3,24,29,720,140,36,100,4
2021-01-21,kujawsko-pomorskie,świecki,26,2,2,0,2,43,17,727,125,28,95,2
2021-01-22,kujawsko-pomorskie,świecki,20,2,1,0,1,49,54,708,111,22,89,0
2021-01-23,kujawsko-pomorskie,świecki,30,3,1,0,1,64,46,738,164,31,129,4
2021-01-24,kujawsko-pomorskie,świecki,28,2,0,0,0,0,41,665,109,32,73,4
2021-01-25,kujawsko-pomorskie,świecki,7,0,0,0,0,0,29,617,37,7,29,1
2021-01-26,kujawsko-pomorskie,świecki,14,1,3,0,3,80,31,610,124,17,105,2
2021-01-27,kujawsko-pomorskie,świecki,29,2,1,0,1,43,14,622,166,35,128,3
2020-12-24,śląskie,Żory,4,0,1,0,1,17,4,215,30,4,26,0
2020-12-25,śląskie,Żory,4,0,0,0,0,4,21,209,28,5,22,1
2020-12-26,śląskie,Żory,3,0,0,0,0,0,8,201,25,3,22,0
2020-12-27,śląskie,Żory,0,0,0,0,0,0,9,187,13,0,13,0
2020-12-28,śląskie,Żory,1,0,0,0,0,0,5,167,21,1,19,1
2020-12-29,śląskie,Żory,3,0,0,0,0,33,10,202,27,3,23,1
2020-12-30,śląskie,Żory,25,3,0,0,0,18,8,206,71,27,44,0
2020-12-31,śląskie,Żory,11,1,2,0,2,13,0,204,66,12,54,0
2021-01-01,śląskie,Żory,4,0,0,0,0,5,12,185,43,4,39,0
2021-01-02,śląskie,Żory,5,0,0,0,0,0,3,145,33,5,26,2
2021-01-03,śląskie,Żory,1,0,0,0,0,0,6,135,11,1,10,0
2021-01-04,śląskie,Żory,2,0,0,0,0,0,4,135,21,2,19,0
2021-01-05,śląskie,Żory,1,0,0,0,0,41,1,166,45,1,43,1
2021-01-06,śląskie,Żory,18,2,0,0,0,7,3,151,84,20,62,2
2021-01-08,śląskie,Żory,3,0,0,0,0,24,20,164,47,3,44,0
2021-01-09,śląskie,Żory,9,1,0,0,0,17,9,187,52,10,42,0
2021-01-10,śląskie,Żory,9,1,0,0,0,1,4,171,44,9,35,0
2021-01-11,śląskie,Żory,1,0,0,0,0,0,5,149,24,1,22,1
2021-01-12,śląskie,Żory,2,0,0,0,0,23,2,176,44,3,41,0
2021-01-13,śląskie,Żory,9,1,0,0,0,21,3,204,56,9,45,2
2021-01-14,śląskie,Żory,7,1,1,0,1,21,4,214,182,7,173,2
2021-01-15,śląskie,Żory,9,1,1,0,1,8,17,197,69,9,58,2
2021-01-16,śląskie,Żory,8,1,0,0,0,15,4,190,58,8,48,2
2021-01-17,śląskie,Żory,5,0,0,0,0,1,4,177,34,5,27,2
2021-01-18,śląskie,Żory,0,0,0,0,0,0,7,167,20,0,20,0
2021-01-19,śląskie,Żory,1,0,1,0,1,18,12,184,45,1,43,1
2021-01-20,śląskie,Żory,4,0,0,0,0,8,5,192,59,5,53,1
2021-01-21,śląskie,Żory,2,0,0,0,0,22,1,194,41,2,39,0
2021-01-22,śląskie,Żory,10,1,0,0,0,15,8,199,60,10,50,0
2021-01-23,śląskie,Żory,10,1,0,0,0,21,8,192,61,10,51,0
2021-01-24,śląskie,Żory,8,1,0,0,0,0,8,186,49,9,39,1
2021-01-25,śląskie,Żory,4,0,0,0,0,0,7,202,35,5,29,1
2021-01-26,śląskie,Żory,0,0,1,1,0,33,8,210,43,0,40,3
2021-01-27,śląskie,Żory,12,1,1,1,0,15,0,213,83,12,69,2
2020-12-24,lubuskie,żagański,31,3,1,1,0,13,17,289,83,32,47,4
2020-12-25,lubuskie,żagański,10,1,0,0,0,7,15,276,40,10,29,1
2020-12-26,lubuskie,żagański,3,0,0,0,0,0,13,247,21,3,17,1
2020-12-27,lubuskie,żagański,6,0,0,0,0,0,10,233,17,6,10,1
2020-12-28,lubuskie,żagański,3,0,0,0,0,0,27,208,14,4,10,0
2020-12-29,lubuskie,żagański,15,1,0,0,0,42,14,219,84,16,67,1
2020-12-30,lubuskie,żagański,8,1,1,1,0,15,4,233,61,9,51,1
2020-12-31,lubuskie,żagański,14,1,0,0,0,18,12,244,69,15,53,1
2021-01-01,lubuskie,żagański,16,2,0,0,0,22,10,245,68,17,50,1
2021-01-02,lubuskie,żagański,3,0,1,1,0,0,23,246,44,3,40,1
2021-01-03,lubuskie,żagański,3,0,0,0,0,0,5,240,49,3,46,0
2021-01-04,lubuskie,żagański,6,0,0,0,0,0,5,224,39,7,32,0
2021-01-05,lubuskie,żagański,23,2,1,1,0,50,7,224,106,24,77,5
2021-01-06,lubuskie,żagański,12,1,0,0,0,35,5,246,92,12,79,1
2021-01-08,lubuskie,żagański,5,0,0,0,0,23,15,231,80,5,74,1
2021-01-09,lubuskie,żagański,13,1,0,0,0,36,9,228,197,14,177,6
2021-01-10,lubuskie,żagański,6,0,0,0,0,1,12,186,140,6,132,2
2021-01-11,lubuskie,żagański,6,0,0,0,0,0,9,173,46,7,37,2
2021-01-12,lubuskie,żagański,10,1,0,0,0,45,5,203,85,11,73,1
2021-01-13,lubuskie,żagański,11,1,0,0,0,19,4,200,88,14,71,3
2021-01-14,lubuskie,żagański,14,1,0,0,0,17,24,206,85,18,65,2
2021-01-15,lubuskie,żagański,7,0,2,2,0,22,9,202,70,7,63,0
2021-01-16,lubuskie,żagański,10,1,3,2,1,20,10,193,138,10,125,3
2021-01-17,lubuskie,żagański,7,0,0,0,0,0,11,201,364,7,355,2
2021-01-18,lubuskie,żagański,1,0,0,0,0,0,9,192,34,2,32,0
2021-01-19,lubuskie,żagański,7,0,0,0,0,34,6,205,93,10,83,0
2021-01-20,lubuskie,żagański,11,1,0,0,0,21,7,219,64,11,53,0
2021-01-21,lubuskie,żagański,15,1,0,0,0,10,14,223,96,15,81,0
2021-01-22,lubuskie,żagański,7,0,0,0,0,12,15,211,74,7,67,0
2021-01-23,lubuskie,żagański,13,1,1,1,0,22,12,218,61,14,46,1
2021-01-24,lubuskie,żagański,5,0,0,0,0,0,9,233,43,6,36,1
2021-01-25,lubuskie,żagański,7,0,0,0,0,0,9,219,36,7,29,0
2021-01-26,lubuskie,żagański,5,0,0,0,0,29,7,232,96,5,89,2
2021-01-27,lubuskie,żagański,12,1,0,0,0,18,0,226,72,12,58,2
2020-12-24,lubuskie,żarski,41,4,0,0,0,27,27,413,111,47,59,5
